   AX      BX      NX      EX     EPX    Element    DX     DPX    DY     DPY      AY      BY      NY      EY     EPY     DetR     #
 -.83840 5.51889 4.27887  .65190 -.08542 BMN04315B.1 -2.E-4 -2.E-4 3.3E-4 -2.E-5 2.21800 24.6289 3.85243 .00278 -2.1E-4 -1.E-5  731
 -.83933 5.51889 4.27887  .65190 -.08531  SPCB.43  -2.E-4 -2.E-4 3.3E-4 -2.E-5  2.22218 24.6289 3.85243  .00278 -2.1E-4 -1.E-5  732
 -.83933 5.51889 4.27887  .65190 -.08531 BMN04315A.1 -2.E-4 -2.E-4 3.3E-4 -2.E-5 2.22218 24.6289 3.85243 .00278 -2.1E-4 -1.E-5  733
 -1.4590 10.1484 4.32224  .50231 -.06363  SPCB.44  -6.E-4 -2.E-4 2.8E-4 -2.E-5  1.73661 16.6561 3.86828  .00185 -1.2E-4 -1.E-5  734
 -1.4590 10.1484 4.32224  .50231 -.06363 BMN04315A.2 -6.E-4 -2.E-4 2.8E-4 -2.E-5 1.73661 16.6561 3.86828 .00185 -1.2E-4 -1.E-5  735
 -2.0759 17.2689 4.34654  .39642 -.04192  SPCB.45  -.0010 -2.E-4 2.3E-4 -2.E-5  1.25104 10.6392 3.89245  .00137 -2.5E-5 -1.E-5  736
 -2.0759 17.2689 4.34654  .39642 -.04192 BMN04315A.3 -.0010 -2.E-4 2.3E-4 -2.E-5 1.25104 10.6392 3.89245 .00137 -2.5E-5 -1.E-5  737
 -2.6889 26.8668 4.36144  .33428 -.02019  SPCBE.15 -.0014 -2.E-4 1.8E-4 -2.E-5   .76547 6.57809 3.93115  .00142 8.79E-5 -1.E-5  738
 -2.6889 26.8668 4.36144  .33428 -.02019 BMN04315B.2 -.0014 -2.E-4 1.8E-4 -2.E-5 .76547 6.57809 3.93115  .00142 8.79E-5 -1.E-5  739
 -2.6934 26.8668 4.36144  .33428 -.02013  LL929    -.0014 -2.E-4 1.8E-4 -2.E-5   .76657 6.57809 3.93115  .00142 8.77E-5 -1.E-5  740
 -2.8083 28.9244 4.36358  .32682 -.02013  ZSH04319 -.0015 -2.E-4 1.7E-4 -2.E-5   .67630 6.03846 3.94060  .00146 8.77E-5 -1.E-5  741
 -2.8207 29.1524 4.36380  .32601 -.02013  MOV.37   -.0015 -2.E-4 1.7E-4 -2.E-5   .66653 5.98407 3.94167  .00147 8.77E-5 -1.E-5  742
 -2.8697 30.0601 4.36466  .32283 -.02013  LL936    -.0015 -2.E-4 1.7E-4 -2.E-5   .62803 5.77759 3.94599  .00148 8.77E-5 -1.E-5  743
 -2.9538 31.6531 4.36607  .31738 -.02013 QFN04308B.1 -.0016 -2.E-4 1.6E-4 -2.E-5 .56201 5.45205 3.95375  .00151 8.77E-5 -1.E-5  744
 -2.9531 31.6531 4.36607  .31738 -.02014  SPCQ.43  -.0016 -2.E-4 1.6E-4 -2.E-5   .56189 5.45205 3.95375  .00151 8.77E-5 -1.E-5  745
 -2.9531 31.6531 4.36607  .31738 -.02014 QFN04308A -.0016 -2.E-4 1.6E-4 -2.E-5   .56189 5.45205 3.95375  .00151 8.77E-5 -1.E-5  746
 2.25093 32.8945 4.37369  .24639 -.06608  SPCQE.43 -.0017 7.2E-5 1.3E-4 -2.E-5  -.60982 5.52331 4.00334  .00189 3.54E-4 -1.E-5  747
 2.25093 32.8945 4.37369  .24639 -.06608 QFN04308B.2 -.0017 7.2E-5 1.3E-4 -2.E-5 -.60982 5.52331 4.00334 .00189 3.54E-4 -1.E-5  748
 2.25093 32.8945 4.37369  .24639 -.06608 MKQCTR.43 -.0017 7.2E-5 1.3E-4 -2.E-5  -.60982 5.52331 4.00334  .00189 3.54E-4 -1.E-5  749
 2.25163 32.8945 4.37369  .24639 -.06609  LL946    -.0017 7.2E-5 1.3E-4 -2.E-5  -.60994 5.52331 4.00334  .00189 3.54E-4 -1.E-5  750
 2.12292 29.8431 4.37724  .20024 -.06609 BMN04416B.1 -.0016 7.2E-5 1.2E-4 -2.E-5 -.78321 6.49510 4.02192 .00215 3.54E-4 -1.E-5  751
 2.11757 29.8431 4.37724  .20024 -.06605  SPCB.46  -.0016 7.5E-5 1.2E-4 -2.E-5  -.78205 6.49510 4.02192  .00215 3.54E-4 -1.E-5  752
 2.11757 29.8431 4.37724  .20024 -.06605 BMN04416A.1 -.0016 7.5E-5 1.2E-4 -2.E-5 -.78205 6.49510 4.02192 .00215 3.54E-4 -1.E-5  753
 1.75263 22.0474 4.38974  .08899 -.04427  SPCB.47  -.0015 7.6E-5 8.5E-5 -2.E-5  -1.2817 10.6515 4.06084  .00393 5.22E-4 -1.E-5  754
 1.75263 22.0474 4.38974  .08899 -.04427 BMN04416A.2 -.0015 7.6E-5 8.5E-5 -2.E-5 -1.2817 10.6515 4.06084 .00393 5.22E-4 -1.E-5  755
 1.38435 15.7287 4.40699  .02164 -.02247  SPCB.48  -.0013 7.6E-5 5.4E-5 -2.E-5  -1.7814 16.8207 4.08488  .00626 6.65E-4 -1.E-5  756
 1.38435 15.7287 4.40699  .02164 -.02247 BMN04416A.3 -.0013 7.6E-5 5.4E-5 -2.E-5 -1.7814 16.8207 4.08488 .00626 6.65E-4 -1.E-5  757
 1.01344 10.8989 4.43157 -.00180 -6.5E-4  SPCBE.16 -.0012 7.6E-5 2.4E-5 -1.E-5  -2.2812 25.0028 4.10053  .00899 7.82E-4 -1.E-5  758
 1.01344 10.8989 4.43157 -.00180 -6.5E-4 BMN04416B.2 -.0012 7.6E-5 2.4E-5 -1.E-5 -2.2812 25.0028 4.10053 .00899 7.82E-4 -1.E-5  759
 1.01147 10.8989 4.43157 -.00180 -6.5E-4  LL955    -.0012 8.0E-5 2.4E-5 -1.E-5  -2.2767 25.0028 4.10053  .00899 7.80E-4 -1.E-5  760
  .94205 10.1683 4.43722 -.00207 -6.5E-4  ZSV04419 -.0011 8.0E-5 1.9E-5 -1.E-5  -2.3691 26.7404 4.10283  .00929 7.80E-4 -1.E-5  761
  .93453 10.0923 4.43786 -.00210 -6.5E-4  MOV.38   -.0011 8.0E-5 1.8E-5 -1.E-5  -2.3792 26.9327 4.10307  .00932 7.80E-4 -1.E-5  762
  .90493 9.79894 4.44041 -.00221 -6.5E-4  LL962    -.0011 8.0E-5 1.6E-5 -1.E-5  -2.4186 27.6980 4.10400  .00945 7.80E-4 -1.E-5  763
  .85408 9.31715 4.44497 -.00241 -6.5E-4 QDX04405B.1 -.0011 8.0E-5 1.2E-5 -1.E-5 -2.4863 29.0414 4.10554 .00967 7.80E-4 -1.E-5  764
  .85415 9.31715 4.44497 -.00241 -6.5E-4  SPCQ.44  -.0011 8.0E-5 1.2E-5 -1.E-5  -2.4865 29.0414 4.10554  .00967 7.80E-4 -1.E-5  765
  .85415 9.31715 4.44497 -.00241 -6.5E-4 QDX04405A -.0011 8.0E-5 1.2E-5 -1.E-5  -2.4865 29.0414 4.10554  .00967 7.80E-4 -1.E-5  766
 -.88069 9.35866 4.47576 -.00393 -.00118  SPCQE.44 -.0011 -1.E-4 -2.E-5 -2.E-5  2.48254 29.0492 4.11448  .00960 -8.9E-4 -1.E-5  767
 -.88069 9.35866 4.47576 -.00393 -.00118 QDX04405B.2 -.0011 -1.E-4 -2.E-5 -2.E-5 2.48254 29.0492 4.11448 .00960 -8.9E-4 -1.E-5  768
 -.88069 9.35866 4.47576 -.00393 -.00118 MKQCTR.44 -.0011 -1.E-4 -2.E-5 -2.E-5  2.48254 29.0492 4.11448  .00960 -8.9E-4 -1.E-5  769
 -.88062 9.35866 4.47576 -.00393 -.00118  LL972    -.0011 -1.E-4 -2.E-5 -2.E-5  2.48234 29.0492 4.11448  .00960 -8.9E-4 -1.E-5  770
 -1.0130 10.6802 4.48688 -.00468 -.00118 BMN04517B.1 -.0012 -1.E-4 -3.E-5 -2.E-5 2.31027 25.7044 4.11855 .00900 -8.9E-4 -1.E-5  771
 -1.0149 10.6802 4.48688 -.00468 -.00118  SPCB.49  -.0012 -9.E-5 -3.E-5 -2.E-5  2.31489 25.7044 4.11855  .00900 -8.9E-4 -1.E-5  772
 -1.0149 10.6802 4.48688 -.00468 -.00118 BMN04517A.1 -.0012 -9.E-5 -3.E-5 -2.E-5 2.31489 25.7044 4.11855 .00900 -8.9E-4 -1.E-5  773
 -1.3941 15.5328 4.51187  .01510  .02064  SPCB.50  -.0014 -9.E-5 -7.E-5 -2.E-5  1.81668 17.3836 4.13374  .00823 -.00105 -1.E-5  774
 -1.3941 15.5328 4.51187  .01510  .02064 BMN04517A.2 -.0014 -9.E-5 -7.E-5 -2.E-5 1.81668 17.3836 4.13374 .00823 -.00105 -1.E-5  775
 -1.7707 21.9076 4.52928  .07881  .04244  SPCB.51  -.0016 -9.E-5 -1.E-4 -2.E-5  1.31847 11.0696 4.15693  .00687 -.00124 -1.E-5  776
 -1.7707 21.9076 4.52928  .07881  .04244 BMN04517A.3 -.0016 -9.E-5 -1.E-4 -2.E-5 1.31847 11.0696 4.15693 .00687 -.00124 -1.E-5  777
 -2.1438 29.7927 4.54184  .18642  .06423  SPCBE.17 -.0017 -9.E-5 -1.E-4 -2.E-5   .82027 6.76235 4.19432  .00472 -.00146 -1.E-5  778
 -2.1438 29.7927 4.54184  .18642  .06423 BMN04517B.2 -.0017 -9.E-5 -1.E-4 -2.E-5 .82027 6.76235 4.19432  .00472 -.00146 -1.E-5  779
 -2.1492 29.7927 4.54184  .18642  .06426  LL981    -.0017 -9.E-5 -1.E-4 -2.E-5   .82147 6.76235 4.19432  .00472 -.00146 -1.E-5  780
 -2.2197 31.4266 4.54378  .21049  .06426  ZSH04520 -.0018 -9.E-5 -2.E-4 -2.E-5   .72884 6.18254 4.20353  .00418 -.00146 -1.E-5  781
 -2.2273 31.6067 4.54399  .21309  .06426  MOV.39   -.0018 -9.E-5 -2.E-4 -2.E-5   .71881 6.12391 4.20457  .00412 -.00146 -1.E-5  782
 -2.2574 32.3221 4.54478  .22336  .06426  LL988    -.0018 -9.E-5 -2.E-4 -2.E-5   .67931 5.90091 4.20880  .00389 -.00146 -1.E-5  783
 -2.3090 33.5712 4.54610  .24096  .06426 QFN04509B.1 -.0018 -9.E-5 -2.E-4 -2.E-5 .61156 5.54779 4.21641  .00350 -.00146 -1.E-5  784
 -2.3092 33.5712 4.54610  .24096  .06427  SPCQ.45  -.0018 -9.E-5 -2.E-4 -2.E-5   .61159 5.54779 4.21641  .00350 -.00146 -1.E-5  785
 -2.3092 33.5712 4.54610  .24096  .06427 QFN04509A -.0018 -9.E-5 -2.E-4 -2.E-5   .61159 5.54779 4.21641  .00350 -.00146 -1.E-5  786
 3.00702 32.3377 4.55357  .30983  .01938  SPCQE.45 -.0017 2.0E-4 -2.E-4 -5.E-5  -.56239 5.47464 4.26578  .00155 -.00107 -1.E-5  787
 3.00702 32.3377 4.55357  .30983  .01938 QFN04509B.2 -.0017 2.0E-4 -2.E-4 -5.E-5 -.56239 5.47464 4.26578 .00155 -.00107 -1.E-5  788
 3.00702 32.3377 4.55357  .30983  .01938 MKQCTR.45 -.0017 2.0E-4 -2.E-4 -5.E-5  -.56239 5.47464 4.26578  .00155 -.00107 -1.E-5  789
 3.00682 32.3377 4.55357  .30983  .01938  LL998    -.0017 2.0E-4 -2.E-4 -5.E-5  -.56236 5.47464 4.26578  .00155 -.00107 -1.E-5  790
 2.79023 28.2940 4.55724  .32322  .01938 BMN04618B.1 -.0016 2.0E-4 -2.E-4 -5.E-5 -.73007 6.37618 4.28462 8.37E-4 -.00107 -1.E-5 791
 2.78534 28.2940 4.55724  .32322  .01944  SPCB.52  -.0016 2.0E-4 -2.E-4 -5.E-5  -.72897 6.37618 4.28462 8.37E-4 -.00107 -1.E-5  792
   AX      BX      NX      EX     EPX    Element    DX     DPX    DY     DPY      AY      BY      NY      EY     EPY     DetR     #
 2.78534 28.2940 4.55724  .32322  .01944 BMN04618A.1 -.0016 2.0E-4 -2.E-4 -5.E-5 -.72897 6.37618 4.28462 8.37E-4 -.00107 -1.E-5 793
 2.16617 18.3204 4.57134  .38386  .04117  SPCB.53  -.0012 2.0E-4 -3.E-4 -5.E-5  -1.2126 10.2865 4.32461 -.00218 -.00130 -1.E-5  794
 2.16617 18.3204 4.57134  .38386  .04117 BMN04618A.2 -.0012 2.0E-4 -3.E-4 -5.E-5 -1.2126 10.2865 4.32461 -.00218 -.00130 -1.E-5 795
 1.54288 10.8494 4.59415  .48825  .06288  SPCB.54  -8.E-4 2.0E-4 -4.E-4 -5.E-5  -1.6963 16.1451 4.34959 -.00586 -.00147 -1.E-5  796
 1.54288 10.8494 4.59415  .48825  .06288 BMN04618A.3 -8.E-4 2.0E-4 -4.E-4 -5.E-5 -1.6963 16.1451 4.34959 -.00586 -.00147 -1.E-5 797
  .91666 5.89526 4.63466  .63635  .08457  SPCBE.18 -4.E-4 2.0E-4 -5.E-4 -5.E-5  -2.1801 23.9522 4.36592 -.00993 -.00161 -1.E-5  798
  .91666 5.89526 4.63466  .63635  .08457 BMN04618B.2 -4.E-4 2.0E-4 -5.E-4 -5.E-5 -2.1801 23.9522 4.36592 -.00993 -.00161 -1.E-5 799
  .91561 5.89526 4.63466  .63635  .08468  LL1007   -4.E-4 1.9E-4 -5.E-4 -5.E-5  -2.1758 23.9522 4.36592 -.00993 -.00160 -1.E-5  800
  .79899 5.25400 4.64536  .66794  .08468  ZSV04620 -3.E-4 1.9E-4 -6.E-4 -5.E-5  -2.2654 25.6132 4.36832 -.01051 -.00160 -1.E-5  801
  .78636 5.18979 4.64660  .67137  .08468  MOV.40   -3.E-4 1.9E-4 -6.E-4 -5.E-5  -2.2751 25.7971 4.36857 -.01058 -.00160 -1.E-5  802
  .73662 4.94688 4.65161  .68484  .08468  LL1014   -3.E-4 1.9E-4 -6.E-4 -5.E-5  -2.3132 26.5289 4.36954 -.01082 -.00160 -1.E-5  803
  .65096 4.56571 4.66081  .70805  .08468 QDN04609B.1 -2.E-4 1.9E-4 -6.E-4 -5.E-5 -2.3790 27.8179 4.37115 -.01125 -.00160 -1.E-5 804
  .65094 4.56571 4.66081  .70805  .08468  SPCQ.46  -2.E-4 1.9E-4 -6.E-4 -5.E-5  -2.3789 27.8179 4.37115 -.01125 -.00160 -1.E-5  805
  .65094 4.56571 4.66081  .70805  .08468 QDN04609A -2.E-4 1.9E-4 -6.E-4 -5.E-5  -2.3789 27.8179 4.37115 -.01125 -.00160 -1.E-5  806
 -.65400 4.57093 4.73397 1.01076  .24214  SPCQE.46 1.2E-4 1.9E-4 -6.E-4 6.1E-5  2.85674 26.7765 4.38165 -.01218 6.69E-4 -1.E-5  807
 -.65400 4.57093 4.73397 1.01076  .24214 QDN04609B.2 1.2E-4 1.9E-4 -6.E-4 6.1E-5 2.85674 26.7765 4.38165 -.01218 6.69E-4 -1.E-5 808
 -.65400 4.57093 4.73397 1.01076  .24214 MKQCTR.46 1.2E-4 1.9E-4 -6.E-4 6.1E-5  2.85674 26.7765 4.38165 -.01218 6.69E-4 -1.E-5  809
 -.65402 4.57093 4.73397 1.01076  .24215  LL1024   1.2E-4 1.9E-4 -6.E-4 6.1E-5  2.85686 26.7765 4.38165 -.01218 6.70E-4 -1.E-5  810
 -.78667 5.18279 4.74787 1.11352  .24215 SDA04705B.1 2.0E-4 1.9E-4 -6.E-4 6.1E-5 2.71155 24.4115 4.38429 -.01192 6.70E-4 -1.E-5 811
 -.78667 5.18279 4.74787 1.11352  .24215 SDA04705A 2.0E-4 1.9E-4 -6.E-4 6.1E-5  2.71155 24.4115 4.38429 -.01192 6.70E-4 -1.E-5  812
 -1.0061 6.43766 4.76721 1.28294  .24231 SDA04705B.2 3.3E-4 1.9E-4 -5.E-4 6.1E-5 2.47480 20.7810 4.38924 -.01149 6.71E-4 -2.E-5 813
 -1.0061 6.43766 4.76721 1.28294  .24231  SPCA.16  3.3E-4 1.9E-4 -5.E-4 6.1E-5  2.47480 20.7810 4.38924 -.01149 6.71E-4 -2.E-5  814
 -1.0061 6.43766 4.76721 1.28294  .24231  LL0.40   3.3E-4 1.9E-4 -5.E-4 6.1E-5  2.47480 20.7810 4.38924 -.01149 6.71E-4 -2.E-5  815
 -1.5063 10.4576 4.79844 1.67034  .24231  SPC.36   6.3E-4 1.9E-4 -4.E-4 6.1E-5  1.92625 13.7394 4.40433 -.01052 6.71E-4 -2.E-5  816
 -1.5063 10.4576 4.79844 1.67034  .24231  LL1032   6.3E-4 1.9E-4 -4.E-4 6.1E-5  1.92625 13.7394 4.40433 -.01052 6.71E-4 -2.E-5  817
 -1.6813 12.2427 4.80632 1.80593  .24231  ZSH04721 7.3E-4 1.9E-4 -4.E-4 6.1E-5  1.73426 11.6895 4.41137 -.01017 6.71E-4 -2.E-5  818
 -1.6940 12.3795 4.80685 1.81573  .24231  MOV.41   7.4E-4 1.9E-4 -4.E-4 6.1E-5  1.72037 11.5496 4.41192 -.01015 6.71E-4 -2.E-5  819
 -1.7439 12.9278 4.80885 1.85435  .24231  LL1037   7.7E-4 1.9E-4 -4.E-4 6.1E-5  1.66569 11.0095 4.41417 -.01005 6.71E-4 -2.E-5  820
 -1.8275 13.8835 4.81203 1.91915  .24231 QFX04709B.1 8.2E-4 1.9E-4 -4.E-4 6.1E-5 1.57395 10.1426 4.41820 -.00989 6.71E-4 -2.E-5 821
 -1.8277 13.8835 4.81203 1.91915  .24233  SPCQ.47  8.2E-4 1.9E-4 -4.E-4 6.1E-5  1.57405 10.1426 4.41820 -.00989 6.71E-4 -2.E-5  822
 -1.8277 13.8835 4.81203 1.91915  .24233 QFX04709A 8.2E-4 1.9E-4 -4.E-4 6.1E-5  1.57405 10.1426 4.41820 -.00989 6.71E-4 -2.E-5  823
  .04974 16.3889 4.82563 2.06410 -.02656  SPCQE.47 9.9E-4 5.8E-5 -3.E-4 2.6E-5   .13845 7.99927 4.44239 -.00991 -6.3E-4 -2.E-5  824
  .04974 16.3889 4.82563 2.06410 -.02656 QFX04709B.2 9.9E-4 5.8E-5 -3.E-4 2.6E-5 .13845 7.99927 4.44239 -.00991 -6.3E-4 -2.E-5  825
  .04974 16.3889 4.82563 2.06410 -.02656 MKQCTR.47 9.9E-4 5.8E-5 -3.E-4 2.6E-5   .13845 7.99927 4.44239 -.00991 -6.3E-4 -2.E-5  826
  .04958 16.3889 4.82563 2.06410 -.02654  LL1047   9.9E-4 5.8E-5 -3.E-4 2.6E-5   .13853 7.99927 4.44239 -.00991 -6.3E-4 -2.E-5  827
  .02404 16.3581 4.82969 2.05299 -.02654 SFA04805B.1 .0010 5.8E-5 -3.E-4 2.6E-5  .08532 7.90579 4.45075 -.01019 -6.3E-4 -2.E-5  828
  .02404 16.3581 4.82969 2.05299 -.02654 SFA04805A  .0010 5.8E-5 -3.E-4 2.6E-5   .08532 7.90579 4.45075 -.01019 -6.3E-4 -2.E-5  829
 -.01032 16.3485 4.83650 2.03400 -.02760 SFA04805B.2 .0011 5.8E-5 -3.E-4 2.6E-5 -.00791 7.85157 4.46491 -.01065 -6.3E-4 -2.E-5  830
 -.01031 16.3485 4.83650 2.03400 -.02760  LL1055    .0011 5.8E-5 -3.E-4 2.6E-5  -.00791 7.85157 4.46491 -.01065 -6.3E-4 -2.E-5  831
 -.03586 16.3678 4.84056 2.02245 -.02760 QFX04810B.1 .0011 5.8E-5 -3.E-4 2.6E-5 -.06110 7.88039 4.47336 -.01092 -6.3E-4 -2.E-5  832
 -.03597 16.3678 4.84056 2.02245 -.02759  SPCQ.48   .0011 5.8E-5 -3.E-4 2.6E-5  -.06105 7.88039 4.47336 -.01092 -6.3E-4 -2.E-5  833
 -.03597 16.3678 4.84056 2.02245 -.02759 QFX04810A  .0011 5.8E-5 -3.E-4 2.6E-5  -.06105 7.88039 4.47336 -.01092 -6.3E-4 -2.E-5  834
 1.83441 13.8336 4.85419 1.81130 -.28639  SPCQE.48  .0011 -9.E-5 -2.E-4 -4.E-6  -1.4499 9.77148 4.49819 -.01278 -.00219 -2.E-5  835
 1.83441 13.8336 4.85419 1.81130 -.28639 QFX04810B.2 .0011 -9.E-5 -2.E-4 -4.E-6 -1.4499 9.77148 4.49819 -.01278 -.00219 -2.E-5  836
 1.83441 13.8336 4.85419 1.81130 -.28639 MKQCTR.48  .0011 -9.E-5 -2.E-4 -4.E-6  -1.4499 9.77148 4.49819 -.01278 -.00219 -2.E-5  837
 1.83432 13.8336 4.85419 1.81130 -.28638  LL0.41    .0011 -9.E-5 -2.E-4 -4.E-6  -1.4498 9.77148 4.49819 -.01278 -.00219 -2.E-5  838
 1.32949 8.77156 4.87739 1.35323 -.28638  SPC.37   9.1E-4 -9.E-5 -2.E-4 -4.E-6  -1.9577 15.2236 4.51913 -.01627 -.00219 -2.E-5  839
 1.32949 8.77156 4.87739 1.35323 -.28638  LL1064   9.1E-4 -9.E-5 -2.E-4 -4.E-6  -1.9577 15.2236 4.51913 -.01627 -.00219 -2.E-5  840
 1.10939 7.07020 4.89151 1.15352 -.28638 SDB04905B.1 8.5E-4 -9.E-5 -3.E-4 -4.E-6 -2.1792 18.1096 4.52582 -.01780 -.00219 -2.E-5 841
 1.10939 7.07020 4.89151 1.15352 -.28638 SDB04905A 8.5E-4 -9.E-5 -3.E-4 -4.E-6  -2.1792 18.1096 4.52582 -.01780 -.00219 -2.E-5  842
  .88658 5.67321 4.90913  .95326 -.28601 SDB04905B.2 7.8E-4 -9.E-5 -3.E-4 -4.E-6 -2.3940 21.3113 4.53149 -.01932 -.00218 -2.E-5 843
  .88657 5.67321 4.90913  .95326 -.28601  LL1072   7.8E-4 -9.E-5 -3.E-4 -4.E-6  -2.3940 21.3113 4.53149 -.01932 -.00218 -2.E-5  844
  .79843 5.20141 4.91734  .87320 -.28601  ZSV04921 7.6E-4 -9.E-5 -3.E-4 -4.E-6  -2.4825 22.6767 4.53352 -.01993 -.00218 -2.E-5  845
  .78568 5.13725 4.91859  .86162 -.28601  MOV.42   7.6E-4 -9.E-5 -3.E-4 -4.E-6  -2.4953 22.8783 4.53380 -.02002 -.00218 -2.E-5  846
  .73546 4.89463 4.92365  .81601 -.28601  LL1077   7.4E-4 -9.E-5 -3.E-4 -4.E-6  -2.5456 23.6823 4.53489 -.02037 -.00218 -2.E-5  847
  .64898 4.51432 4.93296  .73747 -.28601 QDN04910B.1 7.2E-4 -9.E-5 -3.E-4 -4.E-6 -2.6324 25.1048 4.53669 -.02097 -.00218 -2.E-5 848
  .64919 4.51432 4.93296  .73747 -.28604  SPCQ.49  7.2E-4 -9.E-5 -3.E-4 -4.E-6  -2.6336 25.1048 4.53669 -.02097 -.00218 -2.E-5  849
  .64919 4.51432 4.93296  .73747 -.28604 QDN04910A 7.2E-4 -9.E-5 -3.E-4 -4.E-6  -2.6336 25.1048 4.53669 -.02097 -.00218 -2.E-5  850
 -.65228 4.51961 5.00701  .29474 -.19148  SPCQE.49 6.6E-4 3.2E-5 -2.E-4 4.2E-5  2.25353 25.9332 4.54792 -.02126  .00192 -2.E-5  851
 -.65228 4.51961 5.00701  .29474 -.19148 QDN04910B.2 6.6E-4 3.2E-5 -2.E-4 4.2E-5 2.25353 25.9332 4.54792 -.02126 .00192 -2.E-5  852
 -.65228 4.51961 5.00701  .29474 -.19148 MKQCTR.49 6.6E-4 3.2E-5 -2.E-4 4.2E-5  2.25353 25.9332 4.54792 -.02126  .00192 -2.E-5  853
 -.65208 4.51961 5.00701  .29474 -.19149  LL1087   6.6E-4 3.2E-5 -2.E-4 4.2E-5  2.25234 25.9332 4.54792 -.02126  .00192 -2.E-5  854
 -.87240 5.58476 5.02922  .16092 -.19149 BMN05019B.1 6.9E-4 3.2E-5 -2.E-4 4.2E-5 2.08871 22.9001 4.55248 -.01995 .00192 -2.E-5  855
 -.87339 5.58476 5.02922  .16092 -.19147  SPCB.55  6.9E-4 2.8E-5 -2.E-4 4.2E-5  2.09278 22.9001 4.55248 -.01995  .00192 -2.E-5  856
 -.87339 5.58476 5.02922  .16092 -.19147 BMN05019A.1 6.9E-4 2.8E-5 -2.E-4 4.2E-5 2.09278 22.9001 4.55248 -.01995 .00192 -2.E-5  857
 -1.5067 10.3791 5.07182 -.20279 -.16964  SPCB.56  7.4E-4 2.8E-5 -1.E-4 4.2E-5  1.61964 15.4232 4.56957 -.01491  .00177 -2.E-5  858
   AX      BX      NX      EX     EPX    Element    DX     DPX    DY     DPY      AY      BY      NY      EY     EPY     DetR     #
 -1.5067 10.3791 5.07182 -.20279 -.16964 BMN05019A.2 7.4E-4 2.8E-5 -1.E-4 4.2E-5 1.61964 15.4232 4.56957 -.01491 .00177 -2.E-5  859
 -2.1372 17.7194 5.09554 -.52247 -.14774  SPCB.57  8.0E-4 2.8E-5 -2.E-5 4.2E-5  1.14651 9.85216 4.59569 -.01035  .00156 -2.E-5  860
 -2.1372 17.7194 5.09554 -.52247 -.14774 BMN05019A.3 8.0E-4 2.8E-5 -2.E-5 4.2E-5 1.14651 9.85216 4.59569 -.01035 .00156 -2.E-5  861
 -2.7636 27.5916 5.11006 -.79796 -.12577  SPCBE.19 8.5E-4 2.7E-5 6.3E-5 4.2E-5   .67337 6.18688 4.63721 -.00653  .00132 -2.E-5  862
 -2.7636 27.5916 5.11006 -.79796 -.12577 BMN05019B.2 8.5E-4 2.7E-5 6.3E-5 4.2E-5 .67337 6.18688 4.63721 -.00653  .00132 -2.E-5  863
 -2.7686 27.5916 5.11006 -.79796 -.12591  LL1096   8.5E-4 2.3E-5 6.3E-5 4.2E-5   .67447 6.18688 4.63721 -.00653  .00132 -2.E-5  864
 -2.8860 29.7065 5.11214 -.84506 -.12591  ZSH05022 8.6E-4 2.3E-5 7.9E-5 4.2E-5   .58652 5.71527 4.64723 -.00605  .00132 -2.E-5  865
 -2.8987 29.9408 5.11235 -.85016 -.12591  MOV.43   8.6E-4 2.3E-5 8.0E-5 4.2E-5   .57700 5.66814 4.64836 -.00600  .00132 -2.E-5  866
 -2.9488 30.8734 5.11319 -.87024 -.12591  LL1103   8.7E-4 2.3E-5 8.7E-5 4.2E-5   .53949 5.49006 4.65292 -.00579  .00132 -2.E-5  867
 -3.0347 32.5103 5.11456 -.90469 -.12591 QFN05010B.1 8.7E-4 2.3E-5 9.9E-5 4.2E-5 .47516 5.21250 4.66106 -.00544  .00132 -2.E-5  868
 -3.0350 32.5103 5.11456 -.90469 -.12592  SPCQ.50  8.7E-4 2.3E-5 9.9E-5 4.2E-5   .47521 5.21250 4.66106 -.00544  .00132 -2.E-5  869
 -3.0350 32.5103 5.11456 -.90469 -.12592 QFN05010A 8.7E-4 2.3E-5 9.9E-5 4.2E-5   .47521 5.21250 4.66106 -.00544  .00132 -2.E-5  870
 2.31267 33.7873 5.12199 -.98527  .02809  SPCQE.50 7.9E-4 -1.E-4 1.8E-4 5.7E-5  -.68822 5.52923 4.71179 -.00402 5.82E-4 -2.E-5  871
 2.31267 33.7873 5.12199 -.98527  .02809 QFN05010B.2 7.9E-4 -1.E-4 1.8E-4 5.7E-5 -.68822 5.52923 4.71179 -.00402 5.82E-4 -2.E-5 872
 2.31267 33.7873 5.12199 -.98527  .02809 MKQCTR.50 7.9E-4 -1.E-4 1.8E-4 5.7E-5  -.68822 5.52923 4.71179 -.00402 5.82E-4 -2.E-5  873
 2.31237 33.7873 5.12199 -.98527  .02808  LL1113   7.9E-4 -1.E-4 1.8E-4 5.7E-5  -.68817 5.52923 4.71179 -.00402 5.82E-4 -2.E-5  874
 2.18133 30.6527 5.12544 -.96559  .02808 BMN05120B.1 7.1E-4 -1.E-4 2.2E-4 5.7E-5 -.87408 6.61898 4.73018 -.00365 5.82E-4 -2.E-5 875
 2.17577 30.6527 5.12544 -.96559  .02791  SPCB.58  7.1E-4 -1.E-4 2.2E-4 5.7E-5  -.87287 6.61898 4.73018 -.00365 5.83E-4 -2.E-5  876
